/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572337E+2     1.371588E+2
-1.463107E+0     1.572270E+2     1.371516E+2
-1.436139E+0     1.572283E+2     1.371546E+2
-1.413027E+0     1.572344E+2     1.371546E+2
-1.386796E+0     1.572344E+2     1.371733E+2
-1.355783E+0     1.572479E+2     1.371722E+2
-1.322073E+0     1.572321E+2     1.371551E+2
-1.285434E+0     1.572228E+2     1.371551E+2
-1.260462E+0     1.572146E+2     1.371358E+2
-1.236848E+0     1.572368E+2     1.371569E+2
-1.211944E+0     1.572280E+2     1.371549E+2
-1.180631E+0     1.572426E+2     1.371626E+2
-1.153693E+0     1.572426E+2     1.371626E+2
-1.122053E+0     1.572578E+2     1.371660E+2
-1.090815E+0     1.572453E+2     1.371659E+2
-1.064674E+0     1.572498E+2     1.371659E+2
-1.034387E+0     1.572294E+2     1.371462E+2
-1.001046E+0     1.572234E+2     1.371462E+2
-9.720559E-1     1.572311E+2     1.371509E+2
-9.390526E-1     1.572193E+2     1.371318E+2
-9.172153E-1     1.572029E+2     1.371332E+2
-8.910384E-1     1.572345E+2     1.371332E+2
-8.658805E-1     1.572341E+2     1.371495E+2
-8.385081E-1     1.572323E+2     1.371482E+2
-8.143783E-1     1.572379E+2     1.371482E+2
-7.884264E-1     1.572261E+2     1.371518E+2
-7.649117E-1     1.572311E+2     1.371685E+2
-7.310615E-1     1.572590E+2     1.371833E+2
-7.037230E-1     1.572564E+2     1.371710E+2
-6.735773E-1     1.572472E+2     1.371659E+2
-6.447148E-1     1.572281E+2     1.371659E+2
-6.226125E-1     1.572343E+2     1.371535E+2
-5.984349E-1     1.572235E+2     1.371376E+2
-5.674958E-1     1.572293E+2     1.371558E+2
-5.377831E-1     1.572450E+2     1.371649E+2
-5.088573E-1     1.572450E+2     1.371628E+2
-4.818287E-1     1.572429E+2     1.371606E+2
-4.440799E-1     1.572402E+2     1.371461E+2
-4.147954E-1     1.572222E+2     1.371461E+2
-3.873272E-1     1.572276E+2     1.371487E+2
-3.580265E-1     1.572322E+2     1.371611E+2
-3.290253E-1     1.572275E+2     1.371589E+2
-2.965713E-1     1.572332E+2     1.371518E+2
-2.633548E-1     1.572332E+2     1.371633E+2
-2.279792E-1     1.572576E+2     1.371650E+2
-1.949873E-1     1.572455E+2     1.371650E+2
-1.640730E-1     1.572433E+2     1.371606E+2
-1.376133E-1     1.572432E+2     1.371606E+2
-1.053433E-1     1.572459E+2     1.371673E+2
-7.432652E-2     1.572280E+2     1.371456E+2
-4.850578E-2     1.572280E+2     1.371423E+2
-1.780128E-2     1.572245E+2     1.371556E+2
1.206255E-2     1.572366E+2     1.371556E+2
0.000000E+0     1.572264E+2     1.371380E+2
3.021717E-2     1.572237E+2     1.370591E+2
5.727625E-2     1.571287E+2     1.369841E+2
8.601475E-2     1.570418E+2     1.369423E+2
1.202517E-1     1.569706E+2     1.369225E+2
1.458411E-1     1.569543E+2     1.369162E+2
1.843996E-1     1.569422E+2     1.369375E+2
2.078819E-1     1.569726E+2     1.369443E+2
2.301688E-1     1.569805E+2     1.369443E+2
2.576795E-1     1.569785E+2     1.369480E+2
2.827759E-1     1.569806E+2     1.369522E+2
3.051114E-1     1.570003E+2     1.369522E+2
3.498263E-1     1.570180E+2     1.369727E+2
3.744226E-1     1.570131E+2     1.369791E+2
3.968029E-1     1.570317E+2     1.369906E+2
4.226279E-1     1.570362E+2     1.369891E+2
4.569826E-1     1.570410E+2     1.369992E+2
4.927883E-1     1.570538E+2     1.369992E+2
5.259981E-1     1.570542E+2     1.370132E+2
5.514221E-1     1.570707E+2     1.370151E+2
5.837960E-1     1.570707E+2     1.370170E+2
6.137972E-1     1.570615E+2     1.370308E+2
6.437988E-1     1.570744E+2     1.370308E+2
6.727958E-1     1.570782E+2     1.370294E+2
7.097077E-1     1.570845E+2     1.370294E+2
7.349739E-1     1.570943E+2     1.370391E+2
7.687092E-1     1.570873E+2     1.370633E+2
7.972069E-1     1.571138E+2     1.370697E+2
8.227448E-1     1.571226E+2     1.370697E+2
8.538084E-1     1.571281E+2     1.370732E+2
8.791933E-1     1.571475E+2     1.370838E+2
9.038105E-1     1.571369E+2     1.370697E+2
9.306870E-1     1.571162E+2     1.370607E+2
9.571815E-1     1.571222E+2     1.370607E+2
9.891353E-1     1.571408E+2     1.370828E+2
1.016944E+0     1.571291E+2     1.370715E+2
1.047694E+0     1.571279E+2     1.370787E+2
1.078045E+0     1.571526E+2     1.370850E+2
1.103819E+0     1.571417E+2     1.370872E+2
1.133819E+0     1.571491E+2     1.370826E+2
1.162201E+0     1.571604E+2     1.370826E+2
1.197682E+0     1.571716E+2     1.370985E+2
1.222507E+0     1.571735E+2     1.371036E+2
1.247031E+0     1.571735E+2     1.370908E+2
1.277985E+0     1.571520E+2     1.371092E+2
1.302815E+0     1.571483E+2     1.370906E+2
1.334874E+0     1.571811E+2     1.371165E+2
1.367492E+0     1.571920E+2     1.371201E+2
1.399318E+0     1.571808E+2     1.371101E+2
1.422689E+0     1.571627E+2     1.371018E+2
1.449588E+0     1.571830E+2     1.371284E+2
1.473829E+0     1.571830E+2     1.371284E+2
1.496539E+0     1.571949E+2     1.371182E+2
1.525086E+0     1.572031E+2     1.371232E+2
1.550843E+0     1.571808E+2     1.371243E+2
1.572812E+0     1.571966E+2     1.371233E+2
1.598640E+0     1.571753E+2     1.371146E+2
1.622493E+0     1.571952E+2     1.371146E+2
1.646044E+0     1.571967E+2     1.371286E+2
1.678645E+0     1.572054E+2     1.371334E+2
1.703807E+0     1.572054E+2     1.371309E+2
1.736834E+0     1.572022E+2     1.371376E+2
1.768610E+0     1.571935E+2     1.371376E+2
1.798878E+0     1.572005E+2     1.371226E+2
1.831543E+0     1.571959E+2     1.371294E+2
1.860257E+0     1.572049E+2     1.371320E+2
1.887387E+0     1.572044E+2     1.371232E+2
1.913856E+0     1.571968E+2     1.371267E+2
1.942526E+0     1.571968E+2     1.371251E+2
1.980517E+0     1.571756E+2     1.371251E+2
2.007699E+0     1.571773E+2     1.371089E+2
2.031002E+0     1.572039E+2     1.371353E+2
2.060486E+0     1.572235E+2     1.371436E+2
2.089247E+0     1.572040E+2     1.371422E+2
2.120563E+0     1.571910E+2     1.371380E+2
2.159884E+0     1.571910E+2     1.371436E+2
2.194743E+0     1.572099E+2     1.371419E+2
2.227915E+0     1.572147E+2     1.371419E+2
2.253874E+0     1.572134E+2     1.371404E+2
2.279142E+0     1.572230E+2     1.371404E+2
2.301507E+0     1.572136E+2     1.371445E+2
2.325529E+0     1.572443E+2     1.371662E+2
2.355107E+0     1.572207E+2     1.371470E+2
2.388305E+0     1.572174E+2     1.371612E+2
2.422886E+0     1.572303E+2     1.371612E+2
2.449932E+0     1.572311E+2     1.371533E+2
2.482283E+0     1.572380E+2     1.371520E+2
2.517109E+0     1.572142E+2     1.371396E+2
2.543840E+0     1.572077E+2     1.371380E+2
2.567705E+0     1.572241E+2     1.371527E+2
2.593317E+0     1.572241E+2     1.371527E+2
2.616069E+0     1.572309E+2     1.371478E+2
2.639437E+0     1.572212E+2     1.371388E+2
2.668919E+0     1.572172E+2     1.371528E+2
2.692843E+0     1.572403E+2     1.371589E+2
2.715819E+0     1.572178E+2     1.371345E+2
2.745844E+0     1.572145E+2     1.371345E+2
2.775563E+0     1.572127E+2     1.371415E+2
2.805900E+0     1.572179E+2     1.371494E+2
2.834915E+0     1.572267E+2     1.371410E+2
2.862113E+0     1.572273E+2     1.371497E+2
2.893898E+0     1.572165E+2     1.371377E+2
2.921829E+0     1.572343E+2     1.371532E+2
2.952826E+0     1.572138E+2     1.371424E+2
2.983017E+0     1.572219E+2     1.371513E+2
3.012949E+0     1.572075E+2     1.371332E+2
